venda_id;vendedor;data_compra;veiculo;valor;comprador;forma_pagamento;;
6432;1;24/08/2023;19;32500;6599;carne;;
6433;2;25/08/2023;26;150000;940;cartao;;
6434;8;25/08/2023;3;20000;1386;parcelado;;
6435;8;25/08/2023;3;20000;4372;cartao;;
6436;2;25/08/2023;5;200000;4664;cartao;;
6437;1;25/08/2023;2;300000;5894;cartao;;
6438;8;25/08/2023;1;3000000;4372;avista;;
6439;2;25/08/2023;5;200000;6302;parcelado;;
6440;8;25/08/2023;9;45000;6589;parcelado;;
6441;1;25/08/2023;11;4200000;6278;parcelado;;
6442;1;26/08/2023;14;17000;2559;avista;;
6443;1;26/08/2023;24;127000;3512;avista;;
6444;2;26/08/2023;13;1200000;2176;cartao;;
6445;2;26/08/2023;28;41000;1216;cartao;;
6446;1;26/08/2023;19;32500;3856;parcelado;;
6447;2;26/08/2023;30;530000;2322;cartao;;
6448;2;26/08/2023;10;3500000;2558;parcelado;;
6449;1;26/08/2023;10;3500000;206;avista;;
6450;1;26/08/2023;10;3500000;7605;carne;;
6451;1;26/08/2023;24;127000;1528;cheque;;
6452;8;26/08/2023;21;125000;5512;avista;;
6453;8;26/08/2023;1;3000000;6273;parcelado;;
6454;8;26/08/2023;2;300000;1232;avista;;
6455;1;26/08/2023;10;3500000;2531;parcelado;;
6456;1;27/08/2023;16;120000;2442;cheque;;
6457;1;27/08/2023;3;20000;1176;carne;;
6458;2;27/08/2023;3;20000;1809;avista;;
6459;2;27/08/2023;18;258000;699;parcelado;;
6460;2;27/08/2023;30;530000;7448;parcelado;;
6461;8;27/08/2023;4;450000;6454;avista;;
6462;1;27/08/2023;29;450000;5435;carne;;
6463;2;27/08/2023;23;210000;7504;cheque;;
6464;8;27/08/2023;10;3500000;5546;parcelado;;
6465;8;27/08/2023;17;365300;3324;cheque;;
6466;8;27/08/2023;25;17500;6056;avista;;
6467;2;27/08/2023;22;365000;4602;avista;;
6468;8;28/08/2023;13;1200000;6475;carne;;
6469;1;28/08/2023;24;127000;2919;carne;;
6470;1;28/08/2023;26;150000;3948;carne;;
6471;8;28/08/2023;11;4200000;4133;avista;;
6472;1;28/08/2023;16;120000;1575;carne;;
6473;2;28/08/2023;3;20000;163;parcelado;;
6474;8;28/08/2023;28;41000;3653;cheque;;
6475;2;28/08/2023;28;41000;5242;parcelado;;
6476;1;28/08/2023;29;450000;2772;cartao;;
6477;8;29/08/2023;13;1200000;3759;carne;;
6478;8;29/08/2023;14;17000;3216;avista;;
6479;2;29/08/2023;24;127000;7389;cartao;;
6480;2;29/08/2023;5;200000;5113;carne;;
6481;2;29/08/2023;2;300000;741;avista;;
6482;8;29/08/2023;14;17000;1642;cartao;;
6483;8;29/08/2023;7;150000;5718;avista;;
6484;1;29/08/2023;14;17000;6561;cartao;;
6485;8;29/08/2023;4;450000;3545;cartao;;
6486;1;29/08/2023;3;20000;4900;cartao;;
6487;8;29/08/2023;29;450000;1507;cartao;;
6488;2;29/08/2023;24;127000;6356;carne;;
6489;1;29/08/2023;21;125000;7689;avista;;
6490;2;29/08/2023;10;3500000;878;parcelado;;
6491;2;30/08/2023;18;258000;7507;cheque;;
6492;1;30/08/2023;22;365000;6502;cartao;;
6493;8;30/08/2023;22;365000;3028;cartao;;
6494;1;30/08/2023;11;4200000;438;avista;;
6495;1;30/08/2023;27;98000;7376;avista;;
6496;2;30/08/2023;4;450000;2374;avista;;
6497;8;30/08/2023;13;1200000;7196;cartao;;
6498;8;30/08/2023;25;17500;3670;carne;;
6499;1;30/08/2023;21;125000;5651;cartao;;
6500;2;30/08/2023;4;450000;6695;carne;;
6501;2;30/08/2023;3;20000;3569;avista;;
6502;2;30/08/2023;24;127000;7035;parcelado;;
6503;8;30/08/2023;25;17500;1592;avista;;
6504;1;30/08/2023;24;127000;5416;avista;;
6505;1;30/08/2023;22;365000;7485;carne;;
6506;8;31/08/2023;4;450000;6309;parcelado;;
6507;1;31/08/2023;12;123000;2873;avista;;
6508;8;31/08/2023;29;450000;6751;cheque;;
6509;8;31/08/2023;20;30000;7554;cartao;;
6510;2;31/08/2023;21;125000;733;cheque;;
6511;8;31/08/2023;11;4200000;6473;cartao;;
6512;8;31/08/2023;13;1200000;3224;parcelado;;
6513;8;31/08/2023;16;120000;910;cartao;;
6514;8;31/08/2023;5;200000;4302;cartao;;
6515;8;31/08/2023;27;98000;4175;cheque;;
6516;1;31/08/2023;22;365000;1187;cheque;;
6517;8;31/08/2023;19;32500;1131;cartao;;
6518;1;31/08/2023;1;3000000;6228;cartao;;
6519;8;31/08/2023;3;20000;7644;avista;;
6520;2;31/08/2023;25;17500;627;cheque;;
6521;2;31/08/2023;14;17000;1905;cartao;;
6522;1;01/09/2023;13;1200000;6770;parcelado;;
6523;8;01/09/2023;2;300000;6823;parcelado;;
6524;8;01/09/2023;7;150000;4019;parcelado;;
6525;2;01/09/2023;14;17000;468;carne;;
6526;2;01/09/2023;29;450000;2211;parcelado;;
6527;1;01/09/2023;9;45000;2204;cartao;;
6528;8;01/09/2023;25;17500;1200;carne;;
6529;2;01/09/2023;12;123000;6021;avista;;
6530;1;01/09/2023;6;125000;6274;carne;;
6531;2;02/09/2023;9;45000;2037;avista;;
6532;2;02/09/2023;8;19000;4821;avista;;
6533;2;02/09/2023;23;210000;578;parcelado;;
6534;1;02/09/2023;28;41000;3395;carne;;
6535;1;02/09/2023;23;210000;1868;cheque;;
6536;1;02/09/2023;8;19000;3684;carne;;
6537;2;02/09/2023;13;1200000;5541;avista;;
6538;1;02/09/2023;14;17000;4668;cheque;;
6539;2;02/09/2023;1;3000000;6582;cartao;;
6540;2;02/09/2023;20;30000;6822;parcelado;;
6541;1;02/09/2023;30;530000;1706;carne;;
6542;1;02/09/2023;26;150000;7556;cheque;;
6543;8;02/09/2023;26;150000;6436;carne;;
6544;1;02/09/2023;21;125000;212;carne;;
6545;2;03/09/2023;16;120000;4078;cartao;;
6546;2;03/09/2023;3;20000;3438;carne;;
6547;8;03/09/2023;2;300000;1498;parcelado;;
6548;1;03/09/2023;2;300000;1062;parcelado;;
6549;8;03/09/2023;13;1200000;6334;parcelado;;
6550;1;03/09/2023;26;150000;6375;avista;;
6551;2;03/09/2023;30;530000;576;avista;;
6552;8;04/09/2023;20;30000;6280;cheque;;
6553;8;04/09/2023;11;4200000;6984;avista;;
6554;8;04/09/2023;17;365300;7171;cheque;;
6555;2;04/09/2023;3;20000;1698;avista;;
6556;8;04/09/2023;21;125000;6859;cheque;;
6557;1;04/09/2023;8;19000;2431;cartao;;
6558;2;04/09/2023;22;365000;1359;parcelado;;
6559;1;04/09/2023;22;365000;2687;parcelado;;
6560;8;05/09/2023;3;20000;1975;parcelado;;
6561;2;05/09/2023;19;32500;3988;cheque;;
6562;8;05/09/2023;30;530000;1717;parcelado;;
6563;1;05/09/2023;10;3500000;540;avista;;
6564;1;05/09/2023;26;150000;7123;cheque;;
6565;8;05/09/2023;2;300000;2479;cartao;;
6566;2;05/09/2023;5;200000;306;parcelado;;
6567;8;05/09/2023;26;150000;2858;cheque;;
6568;8;06/09/2023;19;32500;2731;cheque;;
6569;2;06/09/2023;30;530000;3810;parcelado;;
6570;8;06/09/2023;14;17000;1204;avista;;
6571;2;06/09/2023;1;3000000;2207;parcelado;;
6572;1;06/09/2023;4;450000;718;parcelado;;
6573;2;06/09/2023;27;98000;7095;cartao;;
6574;1;06/09/2023;28;41000;4029;cartao;;
6575;8;06/09/2023;19;32500;3634;cheque;;
6576;1;06/09/2023;5;200000;6838;avista;;
6577;2;06/09/2023;19;32500;2615;cheque;;
6578;1;06/09/2023;24;127000;671;cheque;;
6579;2;07/09/2023;5;200000;6352;parcelado;;
6580;2;07/09/2023;19;32500;2984;carne;;
6581;8;07/09/2023;28;41000;7073;cartao;;
6582;8;07/09/2023;26;150000;4288;carne;;
6583;2;07/09/2023;8;19000;3951;cartao;;
6584;1;07/09/2023;11;4200000;7729;parcelado;;
6585;8;07/09/2023;25;17500;6829;avista;;
6586;1;07/09/2023;13;1200000;4775;cartao;;
6587;8;07/09/2023;17;365300;3315;cheque;;
6588;2;07/09/2023;22;365000;995;cheque;;
6589;8;07/09/2023;29;450000;5370;carne;;
6590;1;07/09/2023;27;98000;7376;cartao;;
6591;8;07/09/2023;17;365300;374;carne;;
6592;8;07/09/2023;2;300000;7076;cheque;;
6593;1;07/09/2023;21;125000;6635;parcelado;;
6594;2;07/09/2023;4;450000;5235;parcelado;;
6595;8;07/09/2023;19;32500;2573;parcelado;;
6596;8;07/09/2023;24;127000;1581;avista;;
6597;8;07/09/2023;16;120000;5628;parcelado;;
6598;2;08/09/2023;17;365300;2873;avista;;
6599;2;08/09/2023;27;98000;3445;parcelado;;
6600;1;08/09/2023;21;125000;6488;cartao;;
6601;1;08/09/2023;7;150000;7642;cartao;;
6602;2;08/09/2023;20;30000;4835;cheque;;
6603;1;08/09/2023;12;123000;5239;cartao;;
6604;8;08/09/2023;11;4200000;401;cheque;;
6605;8;08/09/2023;14;17000;1977;parcelado;;
6606;1;08/09/2023;20;30000;6241;avista;;
6607;8;08/09/2023;13;1200000;4994;avista;;
6608;1;08/09/2023;19;32500;6440;cheque;;
6609;8;09/09/2023;21;125000;6308;parcelado;;
6610;1;09/09/2023;12;123000;1432;avista;;
6611;1;09/09/2023;20;30000;4826;avista;;
6612;8;09/09/2023;28;41000;344;parcelado;;
6613;8;09/09/2023;8;19000;7354;cheque;;
6614;2;09/09/2023;18;258000;1959;cheque;;
6615;8;09/09/2023;14;17000;1401;parcelado;;
6616;1;09/09/2023;11;4200000;416;avista;;
6617;8;09/09/2023;15;422000;1772;carne;;
6618;1;09/09/2023;9;45000;922;cartao;;
6619;2;09/09/2023;8;19000;4071;parcelado;;
6620;1;09/09/2023;23;210000;7308;cheque;;
6621;1;09/09/2023;2;300000;863;cartao;;
6622;8;10/09/2023;28;41000;496;cartao;;
6623;8;10/09/2023;2;300000;3052;avista;;
6624;1;10/09/2023;12;123000;1829;cartao;;
6625;8;10/09/2023;12;123000;1334;cartao;;
6626;8;10/09/2023;10;3500000;3189;parcelado;;
6627;8;10/09/2023;27;98000;4354;cheque;;
6628;2;10/09/2023;8;19000;7588;carne;;
6629;8;10/09/2023;11;4200000;5557;cartao;;
6630;1;10/09/2023;23;210000;4236;avista;;
6631;1;10/09/2023;19;32500;6808;parcelado;;
6632;2;10/09/2023;7;150000;752;parcelado;;
6633;8;10/09/2023;24;127000;7546;carne;;
6634;2;10/09/2023;3;20000;5585;parcelado;;
6635;1;11/09/2023;5;200000;464;cheque;;
6636;8;11/09/2023;16;120000;2279;carne;;
6637;1;11/09/2023;17;365300;1288;cheque;;
6638;2;11/09/2023;10;3500000;4652;cheque;;
6639;2;11/09/2023;21;125000;2273;cheque;;
6640;1;11/09/2023;20;30000;1577;avista;;
6641;2;11/09/2023;6;125000;44;cartao;;
6642;2;11/09/2023;17;365300;3201;cartao;;
6643;2;12/09/2023;2;300000;6149;cheque;;
6644;1;12/09/2023;29;450000;2589;cheque;;
6645;2;12/09/2023;12;123000;1872;cheque;;
6646;8;12/09/2023;15;422000;1805;cheque;;
6647;2;12/09/2023;7;150000;2137;avista;;
6648;1;12/09/2023;21;125000;3978;cartao;;
6649;1;12/09/2023;29;450000;2784;parcelado;;
6650;1;12/09/2023;20;30000;2424;carne;;
6651;1;12/09/2023;19;32500;3753;carne;;
6652;1;12/09/2023;13;1200000;6340;cheque;;
6653;8;12/09/2023;12;123000;7165;cartao;;
6654;1;12/09/2023;21;125000;4391;cartao;;
6655;1;12/09/2023;16;120000;518;carne;;
6656;2;13/09/2023;30;530000;2527;cheque;;
6657;1;13/09/2023;19;32500;4154;cartao;;
6658;2;13/09/2023;29;450000;1479;carne;;
6659;1;13/09/2023;19;32500;314;cartao;;
6660;1;13/09/2023;19;32500;893;parcelado;;
6661;8;13/09/2023;6;125000;2458;avista;;
6662;1;13/09/2023;26;150000;125;cartao;;
6663;1;13/09/2023;12;123000;2255;carne;;
6664;8;13/09/2023;14;17000;6206;parcelado;;
6665;1;13/09/2023;28;41000;5434;cartao;;
6666;1;13/09/2023;9;45000;2754;cartao;;
6667;8;13/09/2023;3;20000;6440;cartao;;
6668;8;13/09/2023;10;3500000;1337;avista;;
6669;2;13/09/2023;13;1200000;4922;parcelado;;
6670;2;14/09/2023;6;125000;1573;parcelado;;
6671;1;14/09/2023;13;1200000;500;cartao;;
6672;1;14/09/2023;20;30000;2288;avista;;
6673;8;14/09/2023;29;450000;374;cheque;;
6674;2;14/09/2023;16;120000;6883;avista;;
6675;8;14/09/2023;19;32500;1507;carne;;
6676;1;14/09/2023;14;17000;5522;cartao;;
6677;8;14/09/2023;19;32500;6258;carne;;
6678;2;14/09/2023;11;4200000;4332;avista;;
6679;2;14/09/2023;16;120000;7262;avista;;
6680;1;14/09/2023;3;20000;5782;avista;;
6681;1;14/09/2023;23;210000;5513;avista;;
6682;2;15/09/2023;21;125000;3155;parcelado;;
6683;1;15/09/2023;30;530000;1342;carne;;
6684;2;15/09/2023;10;3500000;7679;avista;;
6685;8;15/09/2023;9;45000;5168;carne;;
6686;8;15/09/2023;10;3500000;1903;avista;;
6687;1;15/09/2023;24;127000;1495;avista;;
6688;2;15/09/2023;28;41000;2233;parcelado;;
6689;2;15/09/2023;23;210000;6294;carne;;
6690;1;15/09/2023;14;17000;1405;cartao;;
6691;8;15/09/2023;1;3000000;736;cheque;;
6692;8;16/09/2023;9;45000;5354;carne;;
6693;1;16/09/2023;28;41000;880;avista;;
6694;2;16/09/2023;3;20000;4700;parcelado;;
6695;1;16/09/2023;29;450000;1569;parcelado;;
6696;1;16/09/2023;4;450000;4971;cartao;;
6697;1;16/09/2023;21;125000;4905;parcelado;;
6698;8;16/09/2023;5;200000;7567;avista;;
6699;8;16/09/2023;24;127000;6320;cartao;;
6700;8;17/09/2023;11;4200000;907;parcelado;;
6701;8;17/09/2023;10;3500000;4975;cheque;;
6702;2;17/09/2023;21;125000;2927;avista;;
6703;2;17/09/2023;20;30000;7255;avista;;
6704;2;17/09/2023;1;3000000;6176;parcelado;;
6705;1;17/09/2023;1;3000000;4653;carne;;
6706;8;17/09/2023;24;127000;7621;cheque;;
6707;1;17/09/2023;21;125000;2103;parcelado;;
6708;2;17/09/2023;10;3500000;1167;cartao;;
6709;2;17/09/2023;22;365000;3133;parcelado;;
6710;8;17/09/2023;25;17500;1204;avista;;
6711;2;17/09/2023;2;300000;2980;cartao;;
6712;8;17/09/2023;19;32500;4372;carne;;
6713;1;17/09/2023;29;450000;6924;avista;;
6714;8;18/09/2023;14;17000;3431;carne;;
6715;2;18/09/2023;1;3000000;1580;parcelado;;
6716;8;18/09/2023;13;1200000;6641;parcelado;;
6717;8;18/09/2023;21;125000;1443;cheque;;
6718;8;18/09/2023;17;365300;2286;parcelado;;
6719;2;18/09/2023;24;127000;566;avista;;
6720;1;18/09/2023;8;19000;183;cartao;;
6721;1;18/09/2023;25;17500;4761;avista;;
6722;2;18/09/2023;4;450000;2705;cheque;;
6723;2;18/09/2023;10;3500000;6527;carne;;
6724;1;18/09/2023;22;365000;6128;cheque;;
6725;8;19/09/2023;22;365000;7119;cheque;;
6726;1;19/09/2023;20;30000;4658;avista;;
6727;8;19/09/2023;19;32500;1961;avista;;
6728;8;19/09/2023;13;1200000;2378;carne;;
6729;8;19/09/2023;3;20000;6174;cheque;;
6730;1;19/09/2023;19;32500;4130;cheque;;
6731;8;19/09/2023;16;120000;5296;cheque;;
6732;2;20/09/2023;18;258000;477;cheque;;
6733;2;20/09/2023;14;17000;4002;avista;;
6734;8;20/09/2023;29;450000;2119;cheque;;
6735;2;20/09/2023;16;120000;4645;carne;;
6736;8;20/09/2023;21;125000;226;carne;;
6737;1;20/09/2023;6;125000;7033;avista;;
6738;8;20/09/2023;7;150000;7682;parcelado;;
6739;8;20/09/2023;3;20000;928;cheque;;
6740;8;20/09/2023;13;1200000;1742;cheque;;
6741;1;20/09/2023;7;150000;6276;cartao;;
6742;1;21/09/2023;19;32500;5401;cartao;;
6743;2;21/09/2023;24;127000;318;cheque;;
6744;1;21/09/2023;30;530000;7304;parcelado;;
6745;8;21/09/2023;5;200000;6209;cheque;;
6746;1;21/09/2023;18;258000;115;carne;;
6747;2;21/09/2023;6;125000;2437;carne;;
6748;8;21/09/2023;1;3000000;7075;avista;;
6749;2;21/09/2023;19;32500;2765;cartao;;
6750;2;21/09/2023;15;422000;2896;cartao;;
6751;8;21/09/2023;9;45000;2160;cheque;;
6752;8;21/09/2023;28;41000;6884;cartao;;
6753;2;22/09/2023;22;365000;751;carne;;
6754;8;22/09/2023;30;530000;2615;parcelado;;
6755;2;22/09/2023;21;125000;6283;cartao;;
6756;1;22/09/2023;23;210000;4257;parcelado;;
6757;1;22/09/2023;10;3500000;3201;cartao;;
6758;2;22/09/2023;22;365000;2628;avista;;
6759;2;22/09/2023;20;30000;4289;avista;;
6760;2;22/09/2023;11;4200000;6779;carne;;
6761;2;22/09/2023;5;200000;6922;cartao;;
6762;2;22/09/2023;1;3000000;3353;carne;;
6763;2;22/09/2023;1;3000000;4969;avista;;
6764;1;22/09/2023;7;150000;7617;cheque;;
6765;2;22/09/2023;30;530000;2757;cartao;;
6766;2;22/09/2023;18;258000;2263;avista;;
6767;1;22/09/2023;15;422000;6198;carne;;
6768;8;22/09/2023;9;45000;4586;avista;;
6769;8;22/09/2023;22;365000;6248;carne;;
6770;2;22/09/2023;10;3500000;172;avista;;
6771;1;22/09/2023;8;19000;4467;avista;;
6772;2;23/09/2023;28;41000;5950;parcelado;;
6773;2;23/09/2023;7;150000;6262;parcelado;;
6774;1;23/09/2023;18;258000;4609;carne;;
6775;1;23/09/2023;22;365000;665;carne;;
6776;1;23/09/2023;10;3500000;6826;cheque;;
6777;2;23/09/2023;11;4200000;7235;carne;;
6778;8;23/09/2023;30;530000;3472;cartao;;
6779;1;23/09/2023;25;17500;7047;carne;;
6780;2;23/09/2023;7;150000;2368;avista;;
6781;8;23/09/2023;16;120000;5547;carne;;
6782;1;23/09/2023;16;120000;927;cartao;;
6783;2;24/09/2023;11;4200000;6524;avista;;
6784;1;24/09/2023;24;127000;4040;cartao;;
6785;1;24/09/2023;2;300000;3239;cartao;;
6786;2;24/09/2023;16;120000;3172;carne;;
6787;1;24/09/2023;29;450000;3638;parcelado;;
6788;1;24/09/2023;18;258000;7414;cheque;;
6789;1;24/09/2023;23;210000;1131;cartao;;
6790;2;24/09/2023;2;300000;7013;avista;;
6791;8;24/09/2023;10;3500000;4618;parcelado;;
6792;8;24/09/2023;14;17000;5250;cartao;;
6793;8;24/09/2023;4;450000;229;carne;;
6794;2;24/09/2023;23;210000;1696;cartao;;
6795;8;25/09/2023;14;17000;5369;parcelado;;
6796;8;25/09/2023;17;365300;3214;cartao;;
6797;8;25/09/2023;1;3000000;6952;cheque;;
6798;8;25/09/2023;1;3000000;5358;parcelado;;
6799;1;25/09/2023;10;3500000;2213;carne;;
6800;8;25/09/2023;5;200000;7634;cheque;;
6801;8;25/09/2023;24;127000;4420;avista;;
6802;1;25/09/2023;21;125000;5701;parcelado;;
6803;1;25/09/2023;26;150000;3176;avista;;
6804;1;25/09/2023;10;3500000;5164;cheque;;
6805;1;25/09/2023;4;450000;1889;carne;;
6806;2;26/09/2023;16;120000;5176;cheque;;
6807;2;26/09/2023;9;45000;6863;cheque;;
6808;1;26/09/2023;15;422000;5929;parcelado;;
6809;2;26/09/2023;25;17500;987;parcelado;;
6810;1;26/09/2023;26;150000;2062;avista;;
6811;1;26/09/2023;11;4200000;102;avista;;
6812;8;26/09/2023;14;17000;6968;parcelado;;
6813;8;26/09/2023;21;125000;4073;cheque;;
6814;2;26/09/2023;15;422000;887;parcelado;;
6815;2;26/09/2023;18;258000;6048;parcelado;;
6816;8;26/09/2023;9;45000;3318;cheque;;
6817;2;26/09/2023;7;150000;2578;carne;;
6818;8;26/09/2023;20;30000;429;cartao;;
6819;8;26/09/2023;27;98000;3883;cheque;;
6820;8;26/09/2023;25;17500;3096;carne;;
6821;1;26/09/2023;20;30000;6736;carne;;
6822;1;27/09/2023;3;20000;4245;avista;;
6823;1;27/09/2023;27;98000;3551;cartao;;
6824;1;27/09/2023;2;300000;547;parcelado;;
6825;2;27/09/2023;20;30000;6865;carne;;
6826;2;27/09/2023;30;530000;4297;parcelado;;
6827;8;27/09/2023;2;300000;6595;avista;;
6828;1;27/09/2023;21;125000;3993;parcelado;;
6829;2;27/09/2023;21;125000;2303;cartao;;
6830;8;27/09/2023;29;450000;3779;carne;;
6831;8;27/09/2023;15;422000;4604;carne;;
6832;8;27/09/2023;22;365000;579;cartao;;
6833;2;28/09/2023;12;123000;2757;avista;;
6834;8;28/09/2023;24;127000;2272;carne;;
6835;8;28/09/2023;11;4200000;5201;cartao;;
6836;2;28/09/2023;25;17500;4328;cheque;;
6837;2;28/09/2023;9;45000;1156;cheque;;
6838;2;28/09/2023;12;123000;2149;carne;;
6839;1;29/09/2023;10;3500000;4044;cheque;;
6840;1;29/09/2023;26;150000;6576;carne;;
6841;8;29/09/2023;25;17500;1136;parcelado;;
6842;1;29/09/2023;23;210000;180;cartao;;
6843;2;29/09/2023;10;3500000;2234;cartao;;
6844;8;29/09/2023;8;19000;6341;cheque;;
6845;1;29/09/2023;13;1200000;6334;cheque;;
6846;8;30/09/2023;5;200000;1538;parcelado;;
6847;1;30/09/2023;17;365300;4491;cartao;;
6848;1;30/09/2023;3;20000;7551;cartao;;
6849;8;30/09/2023;23;210000;2536;carne;;
6850;8;30/09/2023;28;41000;6724;avista;;
6851;1;30/09/2023;1;3000000;2106;carne;;
6852;2;30/09/2023;23;210000;7270;avista;;
6853;8;30/09/2023;12;123000;3889;avista;;
6854;2;30/09/2023;4;450000;6672;cartao;;
6855;1;01/10/2023;28;41000;621;cartao;;
6856;8;01/10/2023;10;3500000;5783;cheque;;
6857;2;01/10/2023;26;150000;6191;avista;;
6858;2;01/10/2023;4;450000;4822;avista;;
6859;2;01/10/2023;16;120000;627;carne;;
6860;1;01/10/2023;24;127000;3319;cartao;;
6861;8;01/10/2023;18;258000;5863;avista;;
6862;8;01/10/2023;4;450000;247;avista;;
6863;8;01/10/2023;16;120000;975;cheque;;
6864;2;01/10/2023;11;4200000;973;parcelado;;
6865;8;01/10/2023;7;150000;7212;parcelado;;
6866;8;01/10/2023;23;210000;1899;avista;;
6867;1;01/10/2023;7;150000;3550;parcelado;;
6868;8;02/10/2023;11;4200000;3593;cheque;;
6869;8;02/10/2023;30;530000;1906;cheque;;
6870;8;02/10/2023;21;125000;3333;parcelado;;
6871;8;02/10/2023;21;125000;7550;carne;;
6872;2;02/10/2023;5;200000;1297;cartao;;
6873;2;02/10/2023;13;1200000;4025;parcelado;;
6874;2;02/10/2023;28;41000;7297;carne;;
6875;1;02/10/2023;3;20000;4881;cartao;;
6876;1;02/10/2023;11;4200000;4866;parcelado;;
6877;8;03/10/2023;4;450000;1035;parcelado;;
6878;1;03/10/2023;24;127000;1421;cheque;;
6879;8;03/10/2023;23;210000;2284;cheque;;
6880;8;03/10/2023;7;150000;6121;cartao;;
6881;8;03/10/2023;24;127000;1964;cheque;;
6882;8;03/10/2023;24;127000;1815;cartao;;
6883;1;03/10/2023;16;120000;6113;carne;;
6884;1;03/10/2023;4;450000;2621;avista;;
6885;8;04/10/2023;22;365000;6538;cartao;;
6886;8;04/10/2023;21;125000;7364;parcelado;;
6887;2;04/10/2023;12;123000;3225;cheque;;
6888;2;04/10/2023;19;32500;7552;parcelado;;
6889;2;04/10/2023;30;530000;1048;parcelado;;
6890;2;05/10/2023;7;150000;6402;avista;;
6891;2;05/10/2023;16;120000;4673;cheque;;
6892;8;05/10/2023;12;123000;161;cheque;;
6893;2;06/10/2023;27;98000;3493;carne;;
6894;1;06/10/2023;6;125000;3893;cartao;;
6895;8;06/10/2023;25;17500;3030;cartao;;
6896;2;06/10/2023;10;3500000;7316;parcelado;;
6897;1;06/10/2023;2;300000;4465;avista;;
6898;1;06/10/2023;12;123000;4043;cartao;;
6899;1;07/10/2023;5;200000;192;carne;;
6900;2;07/10/2023;26;150000;6243;parcelado;;
6901;1;07/10/2023;3;20000;4737;carne;;
6902;8;07/10/2023;26;150000;4806;cartao;;
6903;8;07/10/2023;26;150000;3607;carne;;
6904;2;07/10/2023;1;3000000;259;parcelado;;
6905;8;07/10/2023;27;98000;3486;cheque;;
6906;1;07/10/2023;20;30000;6024;carne;;
6907;8;08/10/2023;11;4200000;6126;cheque;;
6908;8;08/10/2023;27;98000;2357;carne;;
6909;1;08/10/2023;19;32500;4305;cheque;;
6910;1;08/10/2023;27;98000;4366;cheque;;
6911;8;08/10/2023;20;30000;1912;avista;;
6912;1;08/10/2023;1;3000000;259;cheque;;
6913;2;08/10/2023;29;450000;1036;avista;;
6914;2;08/10/2023;5;200000;5051;cheque;;
6915;1;08/10/2023;4;450000;2407;cartao;;
6916;1;08/10/2023;16;120000;598;avista;;
6917;2;08/10/2023;6;125000;5708;cartao;;
6918;8;08/10/2023;6;125000;7068;parcelado;;
6919;1;08/10/2023;7;150000;7725;carne;;
6920;1;09/10/2023;20;30000;2458;parcelado;;
6921;2;09/10/2023;7;150000;5309;cartao;;
6922;1;09/10/2023;6;125000;4285;carne;;
6923;8;09/10/2023;7;150000;3379;parcelado;;
6924;8;09/10/2023;3;20000;5052;avista;;
6925;2;09/10/2023;10;3500000;6121;cheque;;
6926;8;09/10/2023;20;30000;4817;avista;;
6927;1;09/10/2023;26;150000;7307;carne;;
6928;2;09/10/2023;1;3000000;2352;cheque;;
6929;2;09/10/2023;23;210000;6353;carne;;
6930;8;09/10/2023;5;200000;3500;carne;;
6931;1;09/10/2023;20;30000;6873;carne;;
6932;2;09/10/2023;23;210000;1696;cheque;;
6933;8;10/10/2023;2;300000;846;cartao;;
6934;8;10/10/2023;16;120000;2795;avista;;
6935;2;10/10/2023;24;127000;3160;avista;;
6936;8;10/10/2023;6;125000;2353;avista;;
6937;1;10/10/2023;22;365000;1881;carne;;
6938;1;10/10/2023;25;17500;334;avista;;
6939;2;10/10/2023;10;3500000;1686;carne;;
6940;8;10/10/2023;9;45000;4075;cartao;;
6941;1;10/10/2023;11;4200000;7604;parcelado;;
6942;1;10/10/2023;13;1200000;6484;cartao;;
6943;2;10/10/2023;10;3500000;2218;cheque;;
6944;2;10/10/2023;10;3500000;3115;avista;;
6945;2;10/10/2023;27;98000;5534;avista;;
6946;2;10/10/2023;3;20000;4878;carne;;
6947;2;10/10/2023;26;150000;1548;cartao;;
6948;8;11/10/2023;15;422000;5919;carne;;
6949;8;11/10/2023;8;19000;2183;cheque;;
6950;8;11/10/2023;29;450000;385;cheque;;
6951;8;11/10/2023;19;32500;3014;parcelado;;
6952;8;11/10/2023;21;125000;3841;cheque;;
6953;8;11/10/2023;1;3000000;3311;cartao;;
6954;1;11/10/2023;10;3500000;3510;parcelado;;
6955;2;11/10/2023;2;300000;4982;carne;;
6956;8;11/10/2023;12;123000;5225;cartao;;
6957;2;12/10/2023;3;20000;589;carne;;
6958;2;12/10/2023;4;450000;51;avista;;
6959;2;12/10/2023;24;127000;518;carne;;
6960;2;12/10/2023;28;41000;2074;cartao;;
6961;1;12/10/2023;29;450000;3904;carne;;
6962;1;12/10/2023;3;20000;5284;cartao;;
6963;1;12/10/2023;19;32500;4761;carne;;
6964;2;12/10/2023;27;98000;3294;cartao;;
6965;8;12/10/2023;24;127000;7223;parcelado;;
6966;2;13/10/2023;11;4200000;6223;carne;;
6967;8;13/10/2023;1;3000000;175;cartao;;
6968;8;13/10/2023;11;4200000;2119;carne;;
6969;1;13/10/2023;14;17000;6011;cheque;;
6970;2;13/10/2023;19;32500;3785;parcelado;;
6971;8;13/10/2023;12;123000;3482;cartao;;
